"supplier_name","po_value","pro_class_description","cpv_code1","cpv_code2","cpv_code3","cpv_code4","cpv_code5","cpv_code6","cpv_code7","cpv_code8","cpv_code9","cpv_code10","cpv_code11","cpv_code12","cpv_code13","cpv_code14","cpv_code15","cpv_code16","cpv_code17","cpv_code18","cpv_code19","cpv_code20","cpv_code21","cpv_code22","cpv_code23","cpv_code24","cpv_code25","cpv_code26","cpv_code27","cpv_code28"
"Access Independent","8400","Human Resources Temporary & Agency Staff ","98000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Access Independent","13155","Human Resources Temporary & Agency Staff ","98000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Access Independent","25000","Human Resources Temporary & Agency Staff ","98000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Acorn Recovery Projects","2448","Human Resources Training & Conferences ","98000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Acorn Recovery Projects","2488","Human Resources Training & Conferences ","98000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Acorn Recovery Projects","2488","Human Resources Training & Conferences ","98000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Acorn Recovery Projects","2488","Human Resources Training & Conferences ","98000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Acorn Recovery Projects","612","Human Resources Training & Conferences ","98000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Acorn Recovery Projects","612","Human Resources Training & Conferences ","98000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Acorn Recovery Projects","612","Human Resources Training & Conferences ","98000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Acorn Recovery Projects","4590","Human Resources Training & Conferences ","98000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Acorn Recovery Projects","4590","Human Resources Training & Conferences ","98000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Acorn Recovery Projects","4590","Human Resources Training & Conferences ","98000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Acorn Recovery Projects","1147.5","Human Resources Training & Conferences ","98000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Acorn Recovery Projects","1147.5","Human Resources Training & Conferences ","98000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Acorn Recovery Projects","1147.5","Human Resources Training & Conferences ","98000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Acorn Recovery Projects","5850","Human Resources Training & Conferences ","98000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Acorn Recovery Projects","3600","Human Resources Training & Conferences ","98000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Acorn Recovery Projects","2100","Human Resources Training & Conferences ","98000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Virgin Media Business","16176.7","Information Communication Technology  ","32000000|32400000|32430000|32551400|48000000|50312600|50334000|72000000|72300000|72400000|72720000","|48000000","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Virgin Media Business","103636","Information Communication Technology  ","32000000|32400000|32430000|32551400|48000000|50312600|50334000|72000000|72300000|72400000|72720000","|48000000","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Virgin Media Business","100","Information Communication Technology  ","32000000|32400000|32430000|32551400|48000000|50312600|50334000|72000000|72300000|72400000|72720000","|48000000","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Virgin Media Business","8200","Information Communication Technology  ","32000000|32400000|32430000|32551400|48000000|50312600|50334000|72000000|72300000|72400000|72720000","|48000000","","","","","","","","","","","","","","","","","","","","","","","","","",""
"W H Good Ltd","119857","Works - Construction, Repair & Maintenance  ","45000000","","","","","","",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"Wates Construction Ltd","4284980","Works - Construction, Repair & Maintenance  ","45214610|71200000|71500000|71541000","|71500000","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Wates Construction Ltd","1155620","Works - Construction, Repair & Maintenance  ","45214610|71200000|71500000|71541000","|71500000","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Wates Construction Ltd","186706","Works - Construction, Repair & Maintenance  ","45214610|71200000|71500000|71541000","|71500000","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Whistl UK Limited","50000","Mail Services   ","64110000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Whistl UK Limited","50000","Mail Services   ","64110000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Whistl UK Limited","40000","Mail Services   ","64110000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XMA LTD","9474.08","Furniture & Soft Furnishings  ","30200000|30215000|30232000|44316400|48900000|50312600|72000000|79411000","|48000000|50312610","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XMA Ltd","154940","Information Communication Technology  ","30200000|30215000|30232000|44316400|48900000|50312600|72000000|79411000","|48000000|50312610","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XMA Ltd","87038.5","Information Communication Technology  ","30200000|30215000|30232000|44316400|48900000|50312600|72000000|79411000","|48000000|50312610","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XMA LTD","9796.62","Information Communication Technology  ","30200000|30215000|30232000|44316400|48900000|50312600|72000000|79411000","|48000000|50312610","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XMA Ltd","2005.83","Information Communication Technology  ","30200000|30215000|30232000|44316400|48900000|50312600|72000000|79411000","|48000000|50312610","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XMA Ltd","42","Information Communication Technology  ","30200000|30215000|30232000|44316400|48900000|50312600|72000000|79411000","|48000000|50312610","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XMA LTD","42","Information Communication Technology  ","30200000|30215000|30232000|44316400|48900000|50312600|72000000|79411000","|48000000|50312610","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XMA Ltd","7210.32","Information Communication Technology  ","30200000|30215000|30232000|44316400|48900000|50312600|72000000|79411000","|48000000|50312610","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XMA LTD","912","Information Communication Technology  ","30200000|30215000|30232000|44316400|48900000|50312600|72000000|79411000","|48000000|50312610","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XMA Ltd","6350.28","Information Communication Technology  ","30200000|30215000|30232000|44316400|48900000|50312600|72000000|79411000","|48000000|50312610","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XMA Ltd","9613.76","Information Communication Technology  ","30200000|30215000|30232000|44316400|48900000|50312600|72000000|79411000","|48000000|50312610","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XMA Ltd","56","Information Communication Technology  ","30200000|30215000|30232000|44316400|48900000|50312600|72000000|79411000","|48000000|50312610","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XMA LTD","56","Information Communication Technology  ","30200000|30215000|30232000|44316400|48900000|50312600|72000000|79411000","|48000000|50312610","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XMA Ltd","3734.45","Information Communication Technology  ","30200000|30215000|30232000|44316400|48900000|50312600|72000000|79411000","|48000000|50312610","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XMA Ltd","1855.35","Information Communication Technology  ","30200000|30215000|30232000|44316400|48900000|50312600|72000000|79411000","|48000000|50312610","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XMA LTD","889.2","Information Communication Technology  ","30200000|30215000|30232000|44316400|48900000|50312600|72000000|79411000","|48000000|50312610","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XMA LTD","889.2","Information Communication Technology  ","30200000|30215000|30232000|44316400|48900000|50312600|72000000|79411000","|48000000|50312610","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XMA Ltd","5293.68","Information Communication Technology  ","30200000|30215000|30232000|44316400|48900000|50312600|72000000|79411000","|48000000|50312610","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XMA LTD","42","Information Communication Technology  ","30200000|30215000|30232000|44316400|48900000|50312600|72000000|79411000","|48000000|50312610","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XMA LTD","42","Information Communication Technology  ","30200000|30215000|30232000|44316400|48900000|50312600|72000000|79411000","|48000000|50312610","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XMA Ltd","10964.7","Environmental Services Technical Equipment ","30200000|30215000|30232000|44316400|48900000|50312600|72000000|79411000","|48000000|50312610","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XMA LTD","63","Environmental Services Technical Equipment ","30200000|30215000|30232000|44316400|48900000|50312600|72000000|79411000","|48000000|50312610","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XMA LTD","63","Environmental Services Technical Equipment ","30200000|30215000|30232000|44316400|48900000|50312600|72000000|79411000","|48000000|50312610","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XMA Ltd","7058.24","Information Communication Technology  ","30200000|30215000|30232000|44316400|48900000|50312600|72000000|79411000","|48000000|50312610","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XMA LTD","56","Information Communication Technology  ","30200000|30215000|30232000|44316400|48900000|50312600|72000000|79411000","|48000000|50312610","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XMA Ltd","56","Information Communication Technology  ","30200000|30215000|30232000|44316400|48900000|50312600|72000000|79411000","|48000000|50312610","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XMA Ltd","76","Information Communication Technology  ","30200000|30215000|30232000|44316400|48900000|50312600|72000000|79411000","|48000000|50312610","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XMA Ltd","6425","Information Communication Technology  ","30200000|30215000|30232000|44316400|48900000|50312600|72000000|79411000","|48000000|50312610","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XMA LTD","2878","Information Communication Technology  ","30200000|30215000|30232000|44316400|48900000|50312600|72000000|79411000","|48000000|50312610","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XMA Ltd","12850","Information Communication Technology  ","30200000|30215000|30232000|44316400|48900000|50312600|72000000|79411000","|48000000|50312610","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XMA LTD","2878","Information Communication Technology  ","30200000|30215000|30232000|44316400|48900000|50312600|72000000|79411000","|48000000|50312610","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XMA LTD","36475","Information Communication Technology  ","30200000|30215000|30232000|44316400|48900000|50312600|72000000|79411000","|48000000|50312610","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XMA Ltd","5206.4","Information Communication Technology  ","30200000|30215000|30232000|44316400|48900000|50312600|72000000|79411000","|48000000|50312610","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XMA LTD","35","Information Communication Technology  ","30200000|30215000|30232000|44316400|48900000|50312600|72000000|79411000","|48000000|50312610","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XMA LTD","35","Information Communication Technology  ","30200000|30215000|30232000|44316400|48900000|50312600|72000000|79411000","|48000000|50312610","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XMA Ltd","91981.6","Information Communication Technology  ","30200000|30215000|30232000|44316400|48900000|50312600|72000000|79411000","|48000000|50312610","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XMA LTD","528.5","Information Communication Technology  ","30200000|30215000|30232000|44316400|48900000|50312600|72000000|79411000","|48000000|50312610","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XMA Ltd","528.5","Information Communication Technology  ","30200000|30215000|30232000|44316400|48900000|50312600|72000000|79411000","|48000000|50312610","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XMA LTD","9880","Information Communication Technology  ","30200000|30215000|30232000|44316400|48900000|50312600|72000000|79411000","|48000000|50312610","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XMA LTD","1339","Information Communication Technology  ","30200000|30215000|30232000|44316400|48900000|50312600|72000000|79411000","|48000000|50312610","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XMA Ltd","6247.68","Information Communication Technology  ","30200000|30215000|30232000|44316400|48900000|50312600|72000000|79411000","|48000000|50312610","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XMA LTD","42","Information Communication Technology  ","30200000|30215000|30232000|44316400|48900000|50312600|72000000|79411000","|48000000|50312610","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XMA LTD","42","Information Communication Technology  ","30200000|30215000|30232000|44316400|48900000|50312600|72000000|79411000","|48000000|50312610","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XMA Ltd","5680","Information Communication Technology  ","30200000|30215000|30232000|44316400|48900000|50312600|72000000|79411000","|48000000|50312610","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XMA Ltd","1390","Information Communication Technology  ","30200000|30215000|30232000|44316400|48900000|50312600|72000000|79411000","|48000000|50312610","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XMA LTD","5680","Information Communication Technology  ","30200000|30215000|30232000|44316400|48900000|50312600|72000000|79411000","|48000000|50312610","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XMA LTD","1390","Information Communication Technology  ","30200000|30215000|30232000|44316400|48900000|50312600|72000000|79411000","|48000000|50312610","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XMA LTD","6528","Information Communication Technology  ","30200000|30215000|30232000|44316400|48900000|50312600|72000000|79411000","|48000000|50312610","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XMA LTD","10595","Information Communication Technology  ","30200000|30215000|30232000|44316400|48900000|50312600|72000000|79411000","|48000000|50312610","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XMA Ltd","4814.6","Information Communication Technology  ","30200000|30215000|30232000|44316400|48900000|50312600|72000000|79411000","|48000000|50312610","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XMA Ltd","35","Information Communication Technology  ","30200000|30215000|30232000|44316400|48900000|50312600|72000000|79411000","|48000000|50312610","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XMA Ltd","35","Information Communication Technology  ","30200000|30215000|30232000|44316400|48900000|50312600|72000000|79411000","|48000000|50312610","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XMA Ltd","776.6","Information Communication Technology  ","30200000|30215000|30232000|44316400|48900000|50312600|72000000|79411000","|48000000|50312610","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XMA LTD","106.4","Information Communication Technology  ","30200000|30215000|30232000|44316400|48900000|50312600|72000000|79411000","|48000000|50312610","","","","","","","","","","","","","","","","","","","","","","","","","",""
