"supplier_name","total_value","service","cpv_code1","cpv_code2","cpv_code3","cpv_code4","cpv_code5","cpv_code6","cpv_code7","cpv_code8","cpv_code9","cpv_code10","cpv_code11","cpv_code12","cpv_code13","cpv_code14","cpv_code15","cpv_code16","cpv_code17","cpv_code18","cpv_code19","cpv_code20","cpv_code21","cpv_code22","cpv_code23","cpv_code24","cpv_code25","cpv_code26","cpv_code27","cpv_code28"
"THE UNIVERSITY OF MANCHESTER","5440","PHYSICAL DIS & OLDER PEOPLE","73000000|75211200|79212000|80430000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"The University of Manchester","5440","PHYSICAL DIS & OLDER PEOPLE","73000000|75211200|79212000|80430000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"THE UNIVERSITY OF MANCHESTER","7700","PHYSICAL DIS & OLDER PEOPLE","73000000|75211200|79212000|80430000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"The University of Sheffield","5650","EARLY HELP AND SCHOOLS","73000000|73200000|80400000","|79300000|80500000","","","","","","","","","","","","","","","","","","","","","","","","","",""
"The University Of Sheffield","8900.67","EARLY HELP AND SCHOOLS","73000000|73200000|80400000","|79300000|80500000","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Thomas Kershaw Builders Ltd","95761","PROPERTY AND HIGHWAYS","45214200","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Thomas Kershaw Builders Ltd","30990","PROPERTY AND HIGHWAYS","45214200","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Thomas Kershaw Builders Ltd","157500","EARLY HELP AND SCHOOLS","45214200","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Thomas Kershaw Builders Ltd","18549","PROPERTY AND HIGHWAYS","45214200","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Thomas Kershaw Builders Ltd","73850","PROPERTY AND HIGHWAYS","45214200","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Thomas Kershaw Builders Ltd","13531","EARLY HELP AND SCHOOLS","45214200","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Thomas Kershaw Builders Ltd","39560","PROPERTY AND HIGHWAYS","45214200","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Thomas Kershaw Builders Ltd","6826.07","PROPERTY AND HIGHWAYS","45214200","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Thomas Kershaw Builders Ltd","41415","NEIGHBOURHOODS AND ENVIRONMENT","45214200","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Thomas Kershaw Builders Ltd","17465","EARLY HELP AND SCHOOLS","45214200","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Thomas Kershaw Builders Ltd","12733.6","EARLY HELP AND SCHOOLS","45214200","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"THOMSON REUTERS","19248.3","RESOURCES","48000000|79970000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Thomson Reuters","20018.3","RESOURCES","48000000|79970000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"THOMSON REUTERS","18723.7","RESOURCES","48000000|79970000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Thomson Reuters","18723.7","RESOURCES","48000000|79970000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"THOMSON REUTERS","11690.2","CUSTOMERS & CORPORATE SERVICES","48000000|79970000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"THOMSON REUTERS","8500","FINANCE SERVICES","48000000|79970000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"THOMSON REUTERS","12414.4","FINANCE SERVICES","48000000|79970000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"THOMSON REUTERS","6477.8","FINANCE SERVICES","48000000|79970000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Thomson Reuters","6477.8","FINANCE SERVICES","48000000|79970000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Topmark Claims Management Ltd","5000","RESOURCES","66516100","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Topmark Claims Management Ltd","5000","RESOURCES","66516100","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Topmark Claims Management Ltd","16385","FINANCE SERVICES","66516100","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Transport for Greater Manchester","59000","PROPERTY AND HIGHWAYS","34000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Transport for Greater Manchester","47500","ECONOMY AND ENVIRONMENT","34000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Transport for Greater Manchester","9808","ECONOMY AND ENVIRONMENT","34000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Transport for Greater Manchester","6000","PROPERTY AND HIGHWAYS","34000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Transport for Greater Manchester","8828.4","PROPERTY AND HIGHWAYS","34000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Transport for Greater Manchester","7437.15","PROPERTY AND HIGHWAYS","34000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Transport for Greater Manchester","10000","ECONOMY DIRECTORATE","34000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Transport for Greater Manchester","36416","ECONOMY DIRECTORATE","34000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Transport for Greater Manchester","10750","PROPERTY AND HIGHWAYS","34000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Transport for Greater Manchester","31000","PROPERTY AND HIGHWAYS","34000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Transport for Greater Manchester","14861","PROPERTY AND HIGHWAYS","34000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Transport for Greater Manchester","13500","NEIGHBOURHOODS AND ENVIRONMENT","34000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Transport for Greater Manchester","21750","PROPERTY AND HIGHWAYS","34000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Transport for Greater Manchester","24400","PROPERTY AND HIGHWAYS","34000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Transport for Greater Manchester","5000","PROPERTY AND HIGHWAYS","34000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Transport for Greater Manchester","7625","ECONOMY DIRECTORATE","34000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Transport for Greater Manchester","9475","PROPERTY AND HIGHWAYS","34000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Transport for Greater Manchester","13500","ECONOMY DIRECTORATE","34000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Transport for Greater Manchester","56287.1","EARLY HELP AND SCHOOLS","34000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Transport for Greater Manchester","61411.4","EARLY HELP AND SCHOOLS","34000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Transport for Greater Manchester","57849.3","EARLY HELP AND SCHOOLS","34000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Transport for Greater Manchester","39212.9","EARLY HELP AND SCHOOLS","34000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Transport for Greater Manchester","38068.7","EARLY HELP AND SCHOOLS","34000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Transport for Greater Manchester","50784.8","EARLY HELP AND SCHOOLS","34000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Transport for Greater Manchester","33730.5","EARLY HELP AND SCHOOLS","34000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Transport for Greater Manchester","39073.6","EARLY HELP AND SCHOOLS","34000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Transport for Greater Manchester","38426.9","EARLY HELP AND SCHOOLS","34000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Transport for Greater Manchester","34486.7","EARLY HELP AND SCHOOLS","34000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Transport for Greater Manchester","37740.4","EARLY HELP AND SCHOOLS","34000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Transport for Greater Manchester","35929.4","EARLY HELP AND SCHOOLS","34000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Transport for Greater Manchester","43372.1","EARLY HELP AND SCHOOLS","34000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Transport for Greater Manchester","42374.2","EARLY HELP AND SCHOOLS","34000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Transport for Greater Manchester","20000","CUSTOMERS & CORPORATE SERVICES","34000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Transport for Greater Manchester","36416","ECONOMY DIRECTORATE","34000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Transport for Greater Manchester","80000","ECONOMY DIRECTORATE","34000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Transport for Greater Manchester","36000","ECONOMY DIRECTORATE","34000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Transport for Greater Manchester","36416","ECONOMY DIRECTORATE","34000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Transport for Greater Manchester","36416","ECONOMY DIRECTORATE","34000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Transport for Greater Manchester","9200","ECONOMY DIRECTORATE","34000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Transport for Greater Manchester","67500","ECONOMY DIRECTORATE","34000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Trimble UK Limited","28166.5","NEIGHBOURHOODS AND ENVIRONMENT","48000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Trimble UK Limited","28166.5","PROPERTY AND HIGHWAYS","48000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TRIMBLE UK LIMITED","28166.5","NEIGHBOURHOODS AND ENVIRONMENT","48000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Trust Ford (Barnsley)","18262.5","ECONOMY AND ENVIRONMENT","34136000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Trust Ford (Barnsley)","55717.2","NEIGHBOURHOODS AND ENVIRONMENT","34136000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Trust Ford (Barnsley)","55717.2","NEIGHBOURHOODS AND ENVIRONMENT","34136000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Tunstall Healthcare (UK) Ltd","7438.5","PHYSICAL DIS & OLDER PEOPLE","48000000|79711000|85000000","|51300000|72000000","|50300000|64200000","|32500000","|33195000","|48814000","|79711000","|85323000","","","","","","","","","","","","","","","","","","","",""
"Tunstall Healthcare (UK) Ltd","9900","PHYSICAL DIS & OLDER PEOPLE","48000000|79711000|85000000","|51300000|72000000","|50300000|64200000","|32500000","|33195000","|48814000","|79711000","|85323000","","","","","","","","","","","","","","","","","","","",""
"Tunstall Healthcare (UK) Ltd","6963.5","PHYSICAL DIS & OLDER PEOPLE","48000000|79711000|85000000","|51300000|72000000","|50300000|64200000","|32500000","|33195000","|48814000","|79711000","|85323000","","","","","","","","","","","","","","","","","","","",""
"Tunstall Healthcare (UK) Ltd","5111.5","PHYSICAL DIS & OLDER PEOPLE","48000000|79711000|85000000","|51300000|72000000","|50300000|64200000","|32500000","|33195000","|48814000","|79711000","|85323000","","","","","","","","","","","","","","","","","","","",""
"Tunstall Healthcare (UK) Ltd","5130","PHYSICAL DIS & OLDER PEOPLE","48000000|79711000|85000000","|51300000|72000000","|50300000|64200000","|32500000","|33195000","|48814000","|79711000","|85323000","","","","","","","","","","","","","","","","","","","",""
"Tunstall Healthcare (UK) Ltd","7050","ADULT CARE LCO FUNCTIONS","48000000|79711000|85000000","|51300000|72000000","|50300000|64200000","|32500000","|33195000","|48814000","|79711000","|85323000","","","","","","","","","","","","","","","","","","","",""
