Organisation Name,Department where exp. Incurred,Service Category Label,Supplier (Beneficiary),Purpose of Expenditure,Procurement (Merchant) Category,Purchase Date,Settlement Date,Transaction Number,Net Amount (£)
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Care Payments,Social Community Care Supplies & Services  ,05.08.2019,16.09.2019,GPC08190000070,87.00
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE.COM,Travelling Expenses,Human Resources Travel & Subsistence ,02.08.2019,16.09.2019,GPC08190000071,32.25
Stockport MBC,Services to People,Adult Social Care,HMCOURTS-SERVICE.G,Legal Fees,Legal Services  ,29.08.2019,16.09.2019,GPC08190000072,75.00
Stockport MBC,Services to People,Adult Social Care,HMCOURTS-SERVICE.G,Legal Fees,Legal Services  ,29.08.2019,16.09.2019,GPC08190000073,75.00
Stockport MBC,Services to People,Adult Social Care,HMCOURTS-SERVICE.G,Legal Fees,Legal Services  ,27.08.2019,16.09.2019,GPC08190000074,75.00
Stockport MBC,Services to People,Adult Social Care,HMCOURTS-SERVICE.G,Legal Fees,Legal Services  ,20.08.2019,16.09.2019,GPC08190000075,75.00
Stockport MBC,Services to People,Adult Social Care,HMCOURTS-SERVICE.G,Legal Fees,Legal Services  ,15.08.2019,16.09.2019,GPC08190000076,75.00
Stockport MBC,Corporate and Support Services,Central Support Costs,NATIONAL BACK EX,Fees and Charges,Financial Services  ,05.08.2019,16.09.2019,GPC08190000077,55.00
Stockport MBC,Services to People,Childrens & Educational Services,TRAVELODGE GB0000,Care Payments,Social Community Care Supplies & Services  ,30.08.2019,16.09.2019,GPC08190000078,172.25
Stockport MBC,Services to People,Childrens & Educational Services,PREMIER INN44017325,Care Payments,Social Community Care Supplies & Services  ,30.08.2019,16.09.2019,GPC08190000079,237.50
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE.COM,Travelling Expenses,Human Resources Travel & Subsistence ,29.08.2019,16.09.2019,GPC08190000080,192.15
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE.COM,Travelling Expenses,Human Resources Travel & Subsistence ,28.08.2019,16.09.2019,GPC08190000081,81.00
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE.COM,Travelling Expenses,Human Resources Travel & Subsistence ,28.08.2019,16.09.2019,GPC08190000082,286.50
Stockport MBC,Corporate and Support Services,Central Support Costs,RS COMPONENTS,Furniture and Equipment,Furniture & Soft Furnishings  ,22.08.2019,16.09.2019,GPC08190000083,176.99
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE.COM,Care Payments,Social Community Care Supplies & Services  ,22.08.2019,16.09.2019,GPC08190000084,37.20
Stockport MBC,Services to People,Childrens & Educational Services,EB  FROM CONSULTATION,Staff Training,Human Resources  ,22.08.2019,16.09.2019,GPC08190000085,525.00
Stockport MBC,Services to People,Childrens & Educational Services,COASTAL HOTELS NO LIMI,Care Payments,Social Community Care Supplies & Services  ,23.08.2019,16.09.2019,GPC08190000086,148.01
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE.COM,Care Payments,Social Community Care Supplies & Services  ,23.08.2019,16.09.2019,GPC08190000087,210.50
